id_lattes,name,major_area,area,descendants,fecundity,fertility,cousins,generations,relationships,genealogical_index
3605160200574135,s o p tarricone,ciencias humanas,psicologia,0,0,0,1787,0,0,0
9849721360353684,l z b carrenho,ciencias biologicas,farmacologia,0,0,0,503,0,0,0
296454004854803,r c martins,ciencias agrarias,medicina veterinária,0,0,0,60,0,0,0
10514422,s rickli,,,0,0,0,161,0,0,0
4211545174511775,j d v junior,ciencias humanas,filosofia,1,1,0,243,1,1,0
10103023,c rito,,,0,0,0,68,0,0,0
1733133881085755,l h gama,ciencias sociais aplicadas,arquitetura e urbanismo,0,0,0,698,0,0,0
852138048526482,j t p d neves,ciencias humanas,psicologia,0,0,0,0,0,0,0
10365315,m v g pereira,,,0,0,0,147,0,0,0
9980510218800823,f b falavigna,ciencias sociais aplicadas,comunicação,0,0,0,156,0,0,0
388562689373578,a c d s s mascarenhas,ciencias sociais aplicadas,direito,0,0,0,0,0,0,0
255610172260980,h c costa,ciencias sociais aplicadas,economia,0,0,0,1889,0,0,0
1794383786839231,t m c brunini,ciencias biologicas,farmacologia,16,12,1,15,2,17,1
1913309102412394,l s d silva,,,0,0,0,250,0,0,0
10390574,m r rodrigues,,,0,0,0,32,0,0,0
8296284681528102,k r d s nunes,linguistica letras e artes,artes,0,0,0,359,0,0,0
7251005625467215,d v f d oliveira,ciencias biologicas,zoologia,0,0,0,25,0,0,0
6494294889875294,a c d silva,ciencias exatas e da terra,ciência da computação,0,0,0,103,0,0,0
3015930558513406,n m d a hayasida,ciencias humanas,psicologia,5,5,0,1965,1,5,0
3398131933142765,r rosa,ciencias exatas e da terra,geociências,37,27,4,600,2,37,2
10552953,v d a monteiro,,,0,0,0,79,0,0,0
1153804087174184,l p golinelli,ciencias agrarias,ciência e tecnologia de alimentos,0,0,0,324,0,0,0
5477317533307159,j c g ambrozio,ciencias humanas,geografia,3,3,0,670,1,3,0
6576761622333487,m palhares,ciencias agrarias,agronomia,0,0,0,553,0,0,0
901058678758518,a c a cardoso,,,0,0,0,8,0,0,0
9882811870272232,a a d oliveira,ciencias sociais aplicadas,ciência da informação,0,0,0,237,0,0,0
4556033791893713,j f d santos,linguistica letras e artes,letras,16,16,0,909,1,16,0
10559642,v m d oliveira,,,0,0,0,13,0,0,0
5383116062143281,c s d barcellos,engenharias,engenharia mecânica,322,35,13,0,4,322,9
948577599476376,v d a teixeira,,,0,0,0,668,0,0,0
9908201042311710,d m r cruz,ciencias agrarias,agronomia,0,0,0,42,0,0,0
2603615490605090,j r pedersen,ciencias sociais aplicadas,serviço social,0,0,0,46,0,0,0
8801997569397443,r a junior,ciencias da saude,odontologia,0,0,0,276,0,0,0
10255463,j l silva,,,0,0,0,67,0,0,0
2732961357383016,j c v haandel,ciencias sociais aplicadas,comunicação,0,0,0,391,0,0,0
4144728642626556,p g galvao,ciencias biologicas,bioquímica,0,0,0,42,0,0,0
8362549925056592,g d s pastore,,,0,0,0,16,0,0,0
5170190691935248,r d d paiva,ciencias sociais aplicadas,arquitetura e urbanismo,0,0,0,60,0,0,0
7102868220438579,b f d silva,engenharias,engenharia civil,0,0,0,60,0,0,0
6266364843206392,g g e d souza,ciencias sociais aplicadas,arquitetura e urbanismo,0,0,0,1023,0,0,0
9006772044866641,m c barcellos,ciencias exatas e da terra,química,0,0,0,202,0,0,0
1610243215800319,g l debona,,,0,0,0,238,0,0,0
4298068496605872,u m f d oliveira,engenharias,engenharia química,0,0,0,692,0,0,0
2979583202594058,n c d l junior,ciencias biologicas,genética,0,0,0,279,0,0,0
1115332772655637,t c marques,ciencias humanas,educação,0,0,0,46,0,0,0
8968174277045741,e m f d figueiredo,ciencias humanas,psicologia,0,0,0,661,0,0,0
10020611,a b schwartz,,,0,0,0,62,0,0,0
8685055583736571,j m c almeida,,,0,0,0,490,0,0,0
10343376,l p a d alm,,,0,0,0,186,0,0,0
6798371766463812,m a b c takahashi,ciencias da saude,saúde coletiva,0,0,0,49,0,0,0
3502790404185789,j r cervi,ciencias sociais aplicadas,direito,2,2,0,1657,1,2,0
9808356704494780,m a f medeiros,ciencias humanas,educação,0,0,0,285,0,0,0
292372011481970,w s hasegawa,ciencias sociais aplicadas,administração,0,0,0,353,0,0,0
7719297842771995,p p d m u junior,ciencias agrarias,ciência e tecnologia de alimentos,0,0,0,54,0,0,0
2371253833540208,m a d c silva,,,0,0,0,151,0,0,0
5001834460012280,f r m leite,ciencias da saude,odontologia,5,5,0,313,1,5,0
8615210165242838,a s monteiro,ciencias sociais aplicadas,administração,0,0,0,700,0,0,0
169688231147651,l d s rosa,ciencias da saude,farmácia,0,0,0,100,0,0,0
4746887286206226,c wehba,ciencias da saude,odontologia,0,0,0,192,0,0,0
4355020050621609,c m d s osorio,ciencias da saude,medicina,0,0,0,195,0,0,0
216913180218099,i d t d souza,ciencias da saude,medicina,0,0,0,34,0,0,0
4621232662024338,p h r d assis,ciencias exatas e da terra,ciência da computação,0,0,0,995,0,0,0
1397602256989803,j p d o gomes,ciencias exatas e da terra,geociências,0,0,0,367,0,0,0
8042943225979510,a e braga,ciencias humanas,educação,13,13,0,365,1,13,0
1608654996834533,d d silveira,,,0,0,0,54,0,0,0
5594741038824242,m t m amaral,ciencias humanas,educação,1,1,0,2376,1,1,0
3220867649465606,r c m d macedo,ciencias sociais aplicadas,direito,0,0,0,372,0,0,0
5309742821778753,n p dalto,ciencias sociais aplicadas,direito,0,0,0,0,0,0,0
8127024870392432,a a krzyzanowski,ciencias agrarias,agronomia,0,0,0,200,0,0,0
5086464457101058,a t santana,ciencias exatas e da terra,química,0,0,0,419,0,0,0
2256814624411750,j o mateus,ciencias da saude,educação física,0,0,0,0,0,0,0
3333366022661114,c a assis,linguistica letras e artes,artes,0,0,0,58,0,0,0
10084190,c d faria,,,0,0,0,123,0,0,0
4174989355877715,m d s ferreira,,,0,0,0,65,0,0,0
3037231701554515,s m girao,outros,ciências ambientais,0,0,0,8,0,0,0
8055375596734612,l d c d pina,ciencias sociais aplicadas,administração,0,0,0,289,0,0,0
3681779110640337,e x g d oliveira,ciencias da saude,saúde coletiva,0,0,0,89,0,0,0
10282104,j l d m sousa,,,0,0,0,968,0,0,0
6554588528541666,m d c souza,ciencias biologicas,parasitologia,0,0,0,142,0,0,0
9852217198710064,m carbol,ciencias da saude,medicina,5,5,0,160,1,5,0
10060770,a r r d m machado,,,0,0,0,56,0,0,0
9623336278199725,c c junior,engenharias,engenharia civil,279,64,15,0,3,281,10
10391108,m m figueira,,,0,0,0,72,0,0,0
2941862102205071,g m g llanos,ciencias sociais aplicadas,comunicação,0,0,0,812,0,0,0
9649605900748579,e e kuba,,,0,0,0,300,0,0,0
10347061,m fernandez,,,0,0,0,196,0,0,0
7240467434813173,e c d piza,ciencias sociais aplicadas,economia,0,0,0,340,0,0,0
10397491,m g d oliveira,,,0,0,0,50,0,0,0
6067113437791940,d a r quintero,engenharias,engenharia mecânica,0,0,0,382,0,0,0
433556434848403,l m laskoski,ciencias agrarias,medicina veterinária,1,1,0,832,1,1,0
3727697890896694,e rodrigues,ciencias humanas,filosofia,0,0,0,574,0,0,0
10207778,g l martinez,,,0,0,0,521,0,0,0
7486520808585783,a a d almeida,ciencias exatas e da terra,astronomia,3,3,0,0,1,3,0
6347825817988231,i a figueiredo,ciencias da saude,medicina,7,7,0,228,1,7,0
8266235603526866,m r v pauferro,ciencias da saude,farmácia,0,0,0,343,0,0,0
8453577344123473,c a erdmann,,,0,0,0,214,0,0,0
7245346847288172,d a figueiredo,linguistica letras e artes,lingüística,0,0,0,0,0,0,0
5930436237742180,c l soares,linguistica letras e artes,artes,0,0,0,0,0,0,0
6991819307586125,m s michel,ciencias humanas,psicologia,0,0,0,0,0,0,0
7808081584379389,i a f silva,ciencias da saude,odontologia,0,0,0,0,0,0,0
3971598714445106,e t marsico,ciencias agrarias,medicina veterinária,27,21,1,77,2,27,1
3038625843658528,c h d campos,ciencias sociais aplicadas,direito,11,11,0,1805,1,11,0
10399277,m s ferreira,,,0,0,0,86,0,0,0
8787305547357692,m c a marino,ciencias da saude,medicina,0,0,0,0,0,0,0
9456592181231970,j ludwig,ciencias agrarias,agronomia,1,1,0,144,1,1,0
8261882846214712,j r n d s ramos,ciencias sociais aplicadas,administração,0,0,0,9,0,0,0
8018498634297142,r m novais,ciencias humanas,educação,0,0,0,78,0,0,0
10102197,c j d m souza,,,0,0,0,57,0,0,0
2593620066613335,c m hashizume,ciencias humanas,psicologia,1,1,0,114,1,1,0
5921404460833601,f b lima,,,0,0,0,112,0,0,0
10239436,i s pereira,,,0,0,0,142,0,0,0
1823487456518271,f r neves,,,0,0,0,142,0,0,0
1920588943669185,s m felix,linguistica letras e artes,letras,0,0,0,228,0,0,0
6377288674588197,v drago,ciencias exatas e da terra,física,56,16,4,74,3,56,3
5074578824504931,a m c aguiar,,,0,0,0,51,0,0,0
4750433369185921,d m costa,ciencias exatas e da terra,química,0,0,0,139,0,0,0
403751071209351,m berger,ciencias da saude,medicina,0,0,0,0,0,0,0
9729959889244603,a s m gonzaga,engenharias,engenharia de minas,0,0,0,320,0,0,0
4502522854087293,c m f lazzarotto,ciencias humanas,educação,0,0,0,102,0,0,0
2124912888242287,c g massone,ciencias exatas e da terra,química,2,2,0,109,1,2,0
10193032,f r d s neto,,,0,0,0,193,0,0,0
3729947838352361,r d a oliveira,,,0,0,0,310,0,0,0
10478307,r s c s leitao,,,0,0,0,10,0,0,0
7467515754342875,j andreola,ciencias sociais aplicadas,direito,0,0,0,0,0,0,0
9285398075260491,f l catto,engenharias,engenharia de materiais e metalúrgica,0,0,0,263,0,0,0
3057144192180870,r p d oliveira,ciencias da saude,enfermagem,0,0,0,201,0,0,0
7187127555316275,e d o muniz,ciencias humanas,geografia,0,0,0,579,0,0,0
6400669226127137,r r d mota,ciencias exatas e da terra,ciência da computação,0,0,0,421,0,0,0
8772231390273217,r d l valenca,ciencias agrarias,zootecnia,0,0,0,311,0,0,0
5892923805436103,b d f goncalves,ciencias sociais aplicadas,arquitetura e urbanismo,0,0,0,680,0,0,0
269855084043518,b c d moraes,engenharias,engenharia nuclear,0,0,0,22,0,0,0
5941100880312996,d c jeffrey,ciencias humanas,educação,15,15,0,1191,1,15,0
8440152723619813,m f d souza,ciencias exatas e da terra,ciência da computação,0,0,0,400,0,0,0
6256892352521550,j d carlo,ciencias sociais aplicadas,administração,0,0,0,126,0,0,0
3226088534749579,l c c rosado,linguistica letras e artes,lingüística,0,0,0,451,0,0,0
5941277168544384,e d barros,,,0,0,0,0,0,0,0
6316278454654265,k g c alvim,ciencias exatas e da terra,matemática,0,0,0,312,0,0,0
3801155631580819,p d c mesquita,ciencias da saude,farmácia,0,0,0,86,0,0,0
7232121381900058,m b alves,ciencias sociais aplicadas,direito,0,0,0,0,0,0,0
6698246744905190,i j d s franco,engenharias,engenharia de produção,0,0,0,0,0,0,0
10463217,p i zuazola,,,0,0,0,153,0,0,0
9301407006432863,i s reus,,,0,0,0,197,0,0,0
2675009900378570,a c demanboro,outros,ciências ambientais,7,7,0,88,1,7,0
6359552637268872,m d l s ayrizono,ciencias da saude,,3,3,0,4,1,3,0
2997722850933017,d h d barbosa,ciencias humanas,história,0,0,0,1142,0,0,0
8252558954943869,e shore,ciencias humanas,história,0,0,0,0,0,0,0
4739571974758776,s c d castro,,,0,0,0,0,0,0,0
10137272,d a zepon,,,0,0,0,29,0,0,0
1991421740323615,v s d b pimentel,engenharias,engenharia mecânica,0,0,0,850,0,0,0
3025777173741954,g b leitao,engenharias,engenharia civil,0,0,0,407,0,0,0
10078347,c h d moura,,,0,0,0,1085,0,0,0
1615097689845162,a s dias,ciencias agrarias,agronomia,0,0,0,484,0,0,0
2528182839566669,d r d s teles,,,0,0,0,12,0,0,0
5068745211460296,f scarduelli,linguistica letras e artes,artes,4,4,0,37,1,4,0
4336590674257942,t o cardoso,,,0,0,0,223,0,0,0
3141309047096647,c u vila,engenharias,engenharia elétrica,8,8,0,554,1,8,0
9459497065553278,e r d l cruz,ciencias biologicas,zoologia,0,0,0,0,0,0,0
6112645786479211,c j fiuza,,,0,0,0,16,0,0,0
10116577,c magluta,,,0,0,0,13,0,0,0
4116763094505308,g g vinha,ciencias biologicas,bioquímica,0,0,0,22,0,0,0
2608345283390104,t wittmann,linguistica letras e artes,letras,0,0,0,175,0,0,0
752720110717846,j k d silva,ciencias da saude,enfermagem,0,0,0,43,0,0,0
7700038085712626,a s d santos,ciencias humanas,educação,0,0,0,381,0,0,0
3180636609506627,g e d conceicao,ciencias sociais aplicadas,direito,0,0,0,283,0,0,0
10117765,d o mallmann,,,0,0,0,500,0,0,0
3228554432592855,c e ribeiro,ciencias exatas e da terra,ciência da computação,0,0,0,441,0,0,0
5225851533882272,v c d c caires,linguistica letras e artes,letras,0,0,0,545,0,0,0
4254363662704257,l m zanitelli,ciencias sociais aplicadas,direito,8,8,0,81,1,8,0
3151907910681371,k lin,outros,divulgação científica,0,0,0,251,0,0,0
10306167,k a gonzalez,,,0,0,0,52,0,0,0
1880637627712747,g w alves,ciencias humanas,história,0,0,0,282,0,0,0
1547796890753678,d d s fleith,ciencias humanas,psicologia,68,27,3,53,3,68,3
1777289481711670,c r cardoso,ciencias sociais aplicadas,administração,0,0,0,169,0,0,0
10008763,a c jusani,,,0,0,0,77,0,0,0
5081192983389217,a p mendes,ciencias sociais aplicadas,direito,0,0,0,316,0,0,0
55692841759980,d l d souza,ciencias biologicas,morfologia,0,0,0,543,0,0,0
2280627705940967,m a d s rahn,engenharias,engenharia mecânica,0,0,0,26,0,0,0
10363936,m f r correia,,,0,0,0,1,0,0,0
8665901263923259,a pimentel,,,0,0,0,791,0,0,0
7339296489812946,c c v e silva,ciencias humanas,geografia,0,0,0,1100,0,0,0
4371894918893983,p s prado,ciencias biologicas,morfologia,0,0,0,250,0,0,0
10038608,a f d silva,,,0,0,0,111,0,0,0
10121702,d l azevedo,,,0,0,0,351,0,0,0
8593243951279090,j h batista,ciencias biologicas,genética,0,0,0,53,0,0,0
1610875266055983,m d v k filho,linguistica letras e artes,lingüística,0,0,0,93,0,0,0
6409536211950111,a r d gioux,ciencias biologicas,ecologia,0,0,0,58,0,0,0
7466329682249424,h c basso,engenharias,engenharia elétrica,26,6,3,0,2,26,2
2934031372127516,f d a r neves,ciencias da saude,medicina,96,43,6,61,2,96,5
10426864,n masengu,,,0,0,0,248,0,0,0
10210057,g c fontes,,,0,0,0,363,0,0,0
9816124390340242,a n filho,engenharias,engenharia de materiais e metalúrgica,0,0,0,179,0,0,0
4467492579359884,l e s c pinto,ciencias da saude,odontologia,0,0,0,264,0,0,0
1440780774288507,j f f junior,,,0,0,0,59,0,0,0
515399299754259,r g d lima,,,0,0,0,0,0,0,0
3380346816107859,f c c d sousa,ciencias sociais aplicadas,economia,0,0,0,0,0,0,0
10358572,m r a d carvalho,,,0,0,0,107,0,0,0
1612912737262520,j l d souza,engenharias,engenharia química,0,0,0,106,0,0,0
222341148287329,l f martins,ciencias humanas,educação,0,0,0,31,0,0,0
280074222521357,f c miguel,ciencias da saude,educação física,0,0,0,0,0,0,0
10449108,p n l t zau,,,0,0,0,42,0,0,0
8973252453857561,r s diniz,,,0,0,0,91,0,0,0
1786189595892884,b t m lima,ciencias agrarias,zootecnia,0,0,0,69,0,0,0
4151915238256000,r t alves,ciencias agrarias,agronomia,0,0,0,459,0,0,0
9474403645007597,b a gatti,ciencias humanas,educação,2965,75,30,0,5,2987,14
4956016171234142,a l dibai,,,0,0,0,47,0,0,0
10136413,d marchesini,,,0,0,0,24,0,0,0
21484553407661,j l s rivas,ciencias biologicas,fisiologia,0,0,0,0,0,0,0
10514139,s s l salgueira,,,0,0,0,115,0,0,0
445297015533619,j bertholdi,engenharias,engenharia mecânica,0,0,0,346,0,0,0
10086849,c l tavares,,,0,0,0,43,0,0,0
49498928599932,j c d silva,,,0,0,0,23,0,0,0
375868043280916,x d s pellini,ciencias sociais aplicadas,comunicação,0,0,0,845,0,0,0
3360981199130665,m m d n oliveira,ciencias sociais aplicadas,comunicação,0,0,0,117,0,0,0
6305976188909906,k l lourenco,ciencias biologicas,microbiologia,0,0,0,416,0,0,0
10153953,e gudino,,,0,0,0,56,0,0,0
2567808420562672,d w granado,engenharias,engenharia elétrica,0,0,0,58,0,0,0
2601930825128474,r n l d santos,ciencias humanas,história,0,0,0,806,0,0,0
3895458050406814,a m barbosa,ciencias humanas,história,0,0,0,53,0,0,0
7747839967170791,d f moreira,ciencias biologicas,farmacologia,0,0,0,573,0,0,0
6976756962014956,a m oliva,,,0,0,0,140,0,0,0
9351187561912783,i e flores,ciencias exatas e da terra,física,0,0,0,614,0,0,0
2304884051413562,a tanabe,ciencias exatas e da terra,ciência da computação,0,0,0,0,0,0,0
4735911391064052,f p carneiro,engenharias,engenharia civil,0,0,0,34,0,0,0
7013321182512963,j f vilaca,linguistica letras e artes,letras,0,0,0,44,0,0,0
8473776892541492,r v cassola,linguistica letras e artes,letras,0,0,0,2194,0,0,0
1981020832086099,m m ferreira,linguistica letras e artes,lingüística,0,0,0,118,0,0,0
3273607804542597,g h d lucena,ciencias humanas,educação,0,0,0,14,0,0,0
97481463201597,f m l pinheiro,ciencias agrarias,zootecnia,0,0,0,69,0,0,0
2600516074497243,r g d rocha,,,0,0,0,918,0,0,0
7539791735654670,r s silva,ciencias da saude,medicina,0,0,0,404,0,0,0
6897165227666450,e goellner,outros,ciências ambientais,0,0,0,217,0,0,0
2985604922896206,d h nakamura,ciencias da saude,odontologia,0,0,0,115,0,0,0
2288337241524904,r d m a lima,ciencias agrarias,zootecnia,0,0,0,33,0,0,0
3085877602194435,e s denardin,ciencias sociais aplicadas,administração,0,0,0,85,0,0,0
236196731436317,l a s d silva,linguistica letras e artes,letras,0,0,0,183,0,0,0
6031370898049644,c pianta,ciencias agrarias,medicina veterinária,5,5,0,120,1,5,0
957587051450040,j d d a garcia,,,0,0,0,504,0,0,0
2127324942400439,n hamidishad,,,0,0,0,0,0,0,0
5899725351890018,s s pereira,,,0,0,0,337,0,0,0
10005607,a n gabrielli,,,0,0,0,299,0,0,0
5096613307854478,c f p d queiroz,linguistica letras e artes,artes,3,3,0,2948,1,3,0
9095694761543770,a p s rodrigues,ciencias sociais aplicadas,comunicação,0,0,0,124,0,0,0
3040267502248395,d m d s junior,ciencias exatas e da terra,química,1,1,0,171,1,1,0
7010480535904039,a r quissini,ciencias humanas,educação,0,0,0,323,0,0,0
6144243746546776,a f m sapucahy,linguistica letras e artes,artes,14,14,0,1192,1,14,0
3144059157880571,p a l rosa,ciencias agrarias,agronomia,0,0,0,23,0,0,0
3672475581126777,c m r b pereira,ciencias humanas,geografia,5,5,0,1233,1,5,0
8165945108951507,z t r mendes,ciencias biologicas,morfologia,0,0,0,85,0,0,0
2622562374674824,a a pinto,ciencias humanas,ciência política,0,0,0,518,0,0,0
4051707995933260,a a b d silva,ciencias sociais aplicadas,direito,0,0,0,816,0,0,0
9747367811959611,a t gianuca,ciencias biologicas,ecologia,1,1,0,505,1,1,0
7689309870418879,m c m blasi,ciencias sociais aplicadas,direito,0,0,0,165,0,0,0
5180997850938839,r takahashi,ciencias agrarias,zootecnia,41,8,2,18,3,41,2
2818418227670619,j m f d almeida,ciencias exatas e da terra,química,0,0,0,224,0,0,0
831776469482702,f f gananca,ciencias da saude,medicina,36,26,2,405,2,36,2
4575874028238199,j f schmitt,,,0,0,0,28,0,0,0
13128746802178,t m deperon,ciencias da saude,fonoaudiologia,0,0,0,72,0,0,0
4125351448244478,c t baumgartner,linguistica letras e artes,lingüística,11,11,0,811,1,11,0
10321927,l c henrique,,,0,0,0,14,0,0,0
10234690,i a d a junior,,,0,0,0,642,0,0,0
1804650239051813,b biagini,,,0,0,0,32,0,0,0
10214085,g a prantoni,,,0,0,0,228,0,0,0
1721286090280178,p g galvao,ciencias da saude,educação física,0,0,0,31,0,0,0
6848526209842424,a m gava,ciencias sociais aplicadas,administração,0,0,0,281,0,0,0
1901671803959887,c s lang,ciencias humanas,psicologia,0,0,0,172,0,0,0
2177332691666254,j x t hagen,ciencias sociais aplicadas,planejamento urbano e regional,0,0,0,0,0,0,0
7950415267277426,b g s e souza,ciencias da saude,medicina,0,0,0,11,0,0,0
10249962,j v andrade,,,0,0,0,64,0,0,0
4637799059558407,l c s d d oliveira,ciencias humanas,psicologia,0,0,0,193,0,0,0
9049955574625895,m r m espindola,ciencias sociais aplicadas,comunicação,0,0,0,27,0,0,0
836700964163939,f dorr,ciencias exatas e da terra,química,0,0,0,86,0,0,0
7758325180995090,f m d santos,ciencias sociais aplicadas,turismo,0,0,0,490,0,0,0
9052456999746515,b m f silva,linguistica letras e artes,artes,0,0,0,70,0,0,0
434182683741005,c a d souza,ciencias da saude,educação física,0,0,0,59,0,0,0
9816442751242319,g m d souza,linguistica letras e artes,letras,0,0,0,529,0,0,0
8137082346979041,c n poyares,engenharias,engenharia de transportes,0,0,0,328,0,0,0
3155257915936553,t m senez,ciencias biologicas,biologia geral,0,0,0,84,0,0,0
5615156658442103,j zych,engenharias,engenharia biomédica,0,0,0,97,0,0,0
7847225707499779,f p dubiela,ciencias biologicas,biologia geral,0,0,0,276,0,0,0
7904227795652627,m r b andreeta,engenharias,engenharia de materiais e metalúrgica,1,1,0,99,1,1,0
3783630451265450,m s mendes,ciencias da saude,educação física,0,0,0,1530,0,0,0
6963715853921830,a b d silveira,,,0,0,0,289,0,0,0
3558164788327179,m caliari,engenharias,engenharia química,83,31,5,246,2,83,4
360286422550487,s m v s d santos,ciencias sociais aplicadas,arquitetura e urbanismo,0,0,0,341,0,0,0
7526352847689927,v a pereira,ciencias da saude,educação física,0,0,0,69,0,0,0
10340761,l d d souza,,,0,0,0,0,0,0,0
5921941632416939,m v c torrecillas,,,0,0,0,275,0,0,0
4270348118279051,f m r junior,ciencias exatas e da terra,ciência da computação,0,0,0,25,0,0,0
10386662,m p d c leal,,,0,0,0,224,0,0,0
5882074143009610,m f d reis,ciencias humanas,geografia,0,0,0,246,0,0,0
7083982928119113,p antonio,ciencias agrarias,zootecnia,0,0,0,496,0,0,0
10300366,k c d a tavano,,,0,0,0,138,0,0,0
10353642,m a fett,,,0,0,0,19,0,0,0
10179176,f f boschini,,,0,0,0,641,0,0,0
5365479519231097,b g malagoli,ciencias da saude,enfermagem,0,0,0,340,0,0,0
777686398588235,f l winter,ciencias agrarias,agronomia,0,0,0,71,0,0,0
10397224,m d q ribeiro,,,0,0,0,56,0,0,0
267448743551473,j r f d costa,outros,,0,0,0,169,0,0,0
981316123981932,p c s liporoni,ciencias da saude,odontologia,23,21,1,177,2,23,1
10177410,f pinho,,,0,0,0,157,0,0,0
9332253205990679,c b servaes,ciencias agrarias,medicina veterinária,0,0,0,0,0,0,0
1076208191379923,p r almiron,,,0,0,0,669,0,0,0
6813025953860202,l c h ricardo,engenharias,engenharia de materiais e metalúrgica,0,0,0,688,0,0,0
7101004030321613,r s d silva,ciencias sociais aplicadas,administração,7,7,0,341,1,7,0
1128567831503121,p a d azevedo,ciencias biologicas,microbiologia,42,41,1,927,2,42,1
145185667379323,n b peres,ciencias humanas,história,0,0,0,611,0,0,0
9824142431630397,a g m veiga,ciencias da saude,enfermagem,0,0,0,347,0,0,0
6888610604888779,h m l wagner,ciencias biologicas,botânica,48,17,6,587,2,49,4
7751813640179854,l n leal,linguistica letras e artes,letras,0,0,0,0,0,0,0
8568476706329281,n m d almeida,ciencias biologicas,botânica,1,1,0,407,1,1,0
3280457038933445,d s r morales,ciencias da saude,medicina,0,0,0,217,0,0,0
4137858358711014,m e montenegro,ciencias humanas,educação,1,1,0,1787,1,1,0
10122896,d c pimentel,,,0,0,0,270,0,0,0
2285054452181537,g d s reis,,,0,0,0,60,0,0,0
3663090377931285,e l d silva,ciencias sociais aplicadas,direito,0,0,0,458,0,0,0
8637430512404104,i n d carmo,linguistica letras e artes,letras,0,0,0,352,0,0,0
4787063922335438,b m m guimaraes,ciencias humanas,educação,0,0,0,257,0,0,0
5471246379221748,o chamon,ciencias sociais aplicadas,direito,0,0,0,1459,0,0,0
2164303899630954,a m d silva,ciencias humanas,história,0,0,0,384,0,0,0
2295814669913768,e f d sousa,ciencias humanas,educação,0,0,0,531,0,0,0
10228546,h l n correia,,,0,0,0,1252,0,0,0
10090880,c d c s gonzalez,,,0,0,0,248,0,0,0
6342635971417929,l c d silva,ciencias agrarias,agronomia,0,0,0,419,0,0,0
1913405567503094,r g d bernardina,ciencias da saude,nutrição,0,0,0,83,0,0,0
4722386580403701,r s d o porto,ciencias exatas e da terra,matemática,0,0,0,308,0,0,0
8191336302230423,r k p d s tsukada,ciencias sociais aplicadas,economia,0,0,0,11,0,0,0
3812823152698707,l f d souza,ciencias exatas e da terra,química,0,0,0,237,0,0,0
3744773703266254,c v lopes,ciencias da saude,enfermagem,0,0,0,841,0,0,0
10223098,h s perrone,,,0,0,0,389,0,0,0
10486100,r m ramos,,,0,0,0,1136,0,0,0
3853861187178617,p c cedran,ciencias humanas,educação,2,2,0,1132,1,2,0
9364445379455880,b e rigatto,,,0,0,0,327,0,0,0
2313016560182969,a m d o l silveira,ciencias sociais aplicadas,administração,0,0,0,424,0,0,0
3319116115200375,v r d siqueira,ciencias exatas e da terra,física,0,0,0,13,0,0,0
8724929210441856,a t d a machado,,,0,0,0,76,0,0,0
1322700169194720,l a berni,ciencias exatas e da terra,física,2,2,0,15,1,2,0
10223185,h ungaretti,,,0,0,0,156,0,0,0
506986298624731,a v p coelho,engenharias,engenharia elétrica,0,0,0,23,0,0,0
7463378885451106,j koepp,ciencias da saude,enfermagem,0,0,0,620,0,0,0
10085339,c f s pinheiro,,,0,0,0,72,0,0,0
3821085455618389,a diehl,ciencias exatas e da terra,física,10,10,0,360,1,10,0
5835888599820925,v b d santos,ciencias humanas,psicologia,0,0,0,782,0,0,0
6110447604537019,m c machado,ciencias da saude,medicina,0,0,0,0,0,0,0
7771851627662689,d schafer,ciencias exatas e da terra,física,0,0,0,42,0,0,0
1563387388810577,j e t toledo,ciencias sociais aplicadas,direito,0,0,0,0,0,0,0
3611147256189606,f maracaja,engenharias,engenharia de produção,0,0,0,852,0,0,0
10396799,m m vizzioni,,,0,0,0,252,0,0,0
5330285097358903,c l reichert,ciencias da saude,farmácia,0,0,0,494,0,0,0
4056786022612090,r s parmejiani,ciencias agrarias,zootecnia,0,0,0,95,0,0,0
8626214631005763,m e d carmo,ciencias humanas,psicologia,0,0,0,58,0,0,0
4377898055900409,l machado,,,0,0,0,266,0,0,0
10502105,r f purim,,,0,0,0,41,0,0,0
10455204,p s gumiero,,,0,0,0,3,0,0,0
4981310787674931,p t dozono,,,0,0,0,128,0,0,0
7251982033890333,c r s stopa,ciencias exatas e da terra,física,0,0,0,0,0,0,0
1948472090636564,d b m barreto,ciencias humanas,educação,0,0,0,59,0,0,0
10339521,l a f marfil,,,0,0,0,14,0,0,0
6445294591945814,e b bezerra,ciencias agrarias,agronomia,0,0,0,371,0,0,0
7023982673577198,p m leite,ciencias da saude,farmácia,0,0,0,184,0,0,0
6970794583576565,l v milane,outros,,0,0,0,56,0,0,0
1581808789500813,m b d costa,ciencias humanas,psicologia,0,0,0,226,0,0,0
10240227,i c velandia,,,0,0,0,428,0,0,0
9473641127204381,b n d vale,ciencias biologicas,farmacologia,0,0,0,143,0,0,0
4543370192531131,n a d loreto,ciencias sociais aplicadas,direito,0,0,0,33,0,0,0
10185671,f kuroda,,,0,0,0,138,0,0,0
1277080219964147,n g m mothe,linguistica letras e artes,letras,0,0,0,113,0,0,0
354431262937847,r m napoleao,ciencias da saude,medicina,0,0,0,525,0,0,0
5053138985805703,m t bueloni,ciencias sociais aplicadas,comunicação,0,0,0,148,0,0,0
